0.0039062	0.0021362	10.0028687	2.3687134	0.0000000	7.0000000
0.0038757	0.0020752	10.0027161	2.3686218	0.0000000	7.0000000
0.0038452	0.0020142	10.0027466	2.3687439	0.0000000	0.0000000
0.0041199	0.0020142	10.0028381	2.3683167	0.0000000	0.0000000
0.0047607	0.0023499	10.0027161	2.3680420	0.0000000	3.0000000
0.0053101	0.0026245	10.0029602	2.3686829	0.0000000	3.0000000
0.0054626	0.0028381	10.0028992	2.3689270	0.0000000	3.0000000
0.0055847	0.0028076	10.0031433	2.3689270	0.0000000	0.0000000
0.0058594	0.0028687	10.0032654	2.3684387	0.0000000	0.0000000
0.0062866	0.0031128	10.0032349	2.3691406	0.0000000	3.0000000
0.0064697	0.0033264	10.0032043	2.3681030	0.0000000	3.0000000
0.0064087	0.0032959	10.0032349	2.3684998	0.0000000	3.0000000
0.0062561	0.0031128	10.0030212	2.3685608	0.0000000	0.0000000
0.0065613	0.0032349	10.0030518	2.3682861	0.0000000	0.0000000
0.0069275	0.0035706	10.0029907	2.3679810	0.0000000	3.0000000
0.0069580	0.0036621	10.0028687	2.3686523	0.0000000	3.0000000
0.0068054	0.0035095	10.0027161	2.3683472	0.0000000	3.0000000
0.0068665	0.0035095	10.0025330	2.3688965	0.0000000	0.0000000
0.0071716	0.0037537	10.0024109	2.3681335	0.0000000	0.0000000
0.0074158	0.0039368	10.0022278	2.3683472	0.0000000	3.0000000
0.0074158	0.0038757	10.0021362	2.3685913	0.0000000	3.0000000
0.0072021	0.0036621	10.0018921	2.3686523	0.0000000	3.0000000
0.0071716	0.0036621	10.0017090	2.3685608	0.0000000	0.0000000
0.0075073	0.0038452	10.0014954	2.3679504	0.0000000	0.0000000
0.0076599	0.0039368	10.0014954	2.3680420	0.0000000	3.0000000
0.0074463	0.0038147	10.0010986	2.3681335	0.0000000	3.0000000
0.0072937	0.0037537	10.0008850	2.3680725	0.0000000	3.0000000
0.0075378	0.0038757	10.0007629	2.3682556	0.0000000	0.0000000
0.0078430	0.0040283	10.0004272	2.3681946	0.0000000	0.0000000
0.0079041	0.0039978	10.0002747	2.3680725	0.0000000	3.0000000
0.0076599	0.0038757	10.0000916	2.3683472	0.0000000	3.0000000
0.0075378	0.0038147	9.9997253	2.3687439	0.0000000	3.0000000
0.0077820	0.0038757	9.9995422	2.3686218	0.0000000	0.0000000
0.0079956	0.0039368	9.9993286	2.3680725	0.0000000	0.0000000
0.0079651	0.0039368	9.9990234	2.3682556	0.0000000	3.0000000
0.0076599	0.0037842	9.9987488	2.3688660	0.0000000	3.0000000
0.0076599	0.0037537	9.9983521	2.3682556	0.0000000	3.0000000
0.0080566	0.0039062	9.9982300	2.3683167	0.0000000	0.0000000
0.0082092	0.0039673	9.9980469	2.3681946	0.0000000	0.0000000
0.0079651	0.0039368	9.9976196	2.3684082	0.0000000	3.0000000
0.0077209	0.0038147	9.9974365	2.3692627	0.0000000	3.0000000
0.0078735	0.0037842	9.9971619	2.3681641	0.0000000	3.0000000
0.0081482	0.0038757	9.9967957	2.3687439	0.0000000	0.0000000
0.0081177	0.0039368	9.9964294	2.3683777	0.0000000	0.0000000
0.0078430	0.0037842	9.9961243	2.3691711	0.0000000	3.0000000
0.0077209	0.0037537	9.9959106	2.3685608	0.0000000	3.0000000
0.0079956	0.0037537	9.9959106	2.3683777	0.0000000	3.0000000
0.0082397	0.0039978	9.9955139	2.3683777	0.0000000	0.0000000
