0.0037231	0.0021362	10.0025024	2.3542175	0.0000000	7.0000000
0.0037842	0.0021057	10.0025024	2.3544617	0.0000000	7.0000000
0.0039062	0.0021667	10.0025635	2.3543091	0.0000000	0.0000000
0.0041504	0.0023193	10.0025635	2.3544922	0.0000000	0.0000000
0.0045776	0.0025330	10.0024414	2.3545227	0.0000000	3.0000000
0.0050964	0.0027771	10.0025940	2.3543091	0.0000000	3.0000000
0.0054321	0.0028992	10.0028381	2.3546143	0.0000000	3.0000000
0.0057373	0.0029907	10.0028076	2.3543091	0.0000000	0.0000000
0.0059814	0.0030823	10.0029297	2.3544617	0.0000000	0.0000000
0.0062256	0.0032654	10.0029602	2.3543701	0.0000000	3.0000000
0.0064697	0.0033569	10.0028687	2.3541260	0.0000000	3.0000000
0.0065308	0.0033875	10.0027466	2.3537903	0.0000000	3.0000000
0.0065308	0.0033875	10.0026245	2.3547363	0.0000000	0.0000000
0.0067749	0.0035400	10.0026245	2.3540039	0.0000000	0.0000000
0.0070801	0.0037842	10.0025024	2.3539734	0.0000000	3.0000000
0.0072021	0.0037231	10.0025330	2.3541565	0.0000000	3.0000000
0.0071411	0.0036316	10.0023499	2.3544006	0.0000000	3.0000000
0.0071716	0.0037537	10.0020752	2.3543091	0.0000000	0.0000000
0.0074158	0.0038452	10.0021057	2.3537903	0.0000000	0.0000000
0.0075989	0.0038452	10.0019226	2.3546143	0.0000000	3.0000000
0.0077515	0.0039673	10.0016785	2.3544617	0.0000000	3.0000000
0.0074768	0.0038452	10.0012512	2.3542786	0.0000000	3.0000000
0.0074768	0.0038757	10.0011597	2.3542480	0.0000000	0.0000000
0.0076904	0.0039673	10.0011292	2.3542480	0.0000000	0.0000000
0.0077820	0.0040283	10.0010071	2.3537292	0.0000000	3.0000000
0.0077209	0.0038757	10.0007019	2.3539429	0.0000000	3.0000000
0.0076294	0.0038452	10.0003052	2.3544617	0.0000000	3.0000000
0.0078735	0.0040283	10.0001221	2.3539124	0.0000000	0.0000000
0.0081482	0.0041504	10.0000610	2.3543091	0.0000000	0.0000000
0.0081177	0.0040894	9.9997253	2.3537598	0.0000000	3.0000000
0.0078430	0.0040283	9.9995117	2.3538818	0.0000000	3.0000000
0.0077209	0.0040283	9.9992371	2.3544922	0.0000000	3.0000000
0.0078735	0.0039673	9.9990540	2.3540039	0.0000000	0.0000000
0.0081177	0.0039978	9.9987183	2.3542786	0.0000000	0.0000000
0.0080872	0.0040894	9.9985962	2.3538208	0.0000000	3.0000000
0.0078430	0.0040283	9.9982605	2.3543396	0.0000000	3.0000000
0.0079346	0.0040588	9.9979248	2.3541870	0.0000000	3.0000000
0.0082397	0.0041809	9.9978638	2.3536377	0.0000000	0.0000000
0.0083008	0.0041199	9.9975891	2.3537598	0.0000000	0.0000000
0.0080872	0.0039978	9.9972839	2.3540039	0.0000000	3.0000000
0.0080261	0.0039673	9.9969177	2.3544006	0.0000000	3.0000000
0.0081482	0.0040894	9.9967041	2.3539429	0.0000000	3.0000000
0.0083313	0.0041809	9.9965820	2.3542480	0.0000000	0.0000000
0.0082092	0.0042419	9.9963684	2.3539124	0.0000000	0.0000000
0.0079956	0.0040894	9.9959717	2.3537598	0.0000000	3.0000000
0.0079041	0.0039673	9.9956970	2.3542175	0.0000000	3.0000000
0.0082092	0.0040283	9.9953918	2.3539429	0.0000000	3.0000000
0.0084229	0.0040283	9.9950256	2.3543701	0.0000000	0.0000000
0.0083313	0.0041199	9.9949036	2.3546143	0.0000000	0.0000000
0.0080872	0.0041199	9.9944763	2.3540344	0.0000000	3.0000000
0.0081177	0.0041809	9.9942932	2.3539124	0.0000000	3.0000000
0.0082397	0.0042419	9.9940186	2.3541260	0.0000000	3.0000000
0.0081787	0.0041504	9.9936829	2.3533020	0.0000000	0.0000000
0.0081177	0.0040894	9.9932556	2.3539734	0.0000000	0.0000000
0.0079956	0.0040588	9.9930420	2.3541260	0.0000000	3.0000000
0.0080872	0.0039978	9.9927063	2.3544617	0.0000000	3.0000000
0.0082703	0.0041809	9.9925537	2.3541260	0.0000000	3.0000000
0.0083008	0.0042114	9.9924622	2.3543091	0.0000000	0.0000000
